omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][App] App Name: GNBSIM
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] NAS integrity key: e39687925a8b83a429b7539c6506bd80
omec-gnbsim-vpp    | cmac value: 0x4bf21f5f
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] Received Message Type: 93
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000034] Handling event: SECURITY-MODE-COMMAND-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] Handling: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000034] Security header type: Integrity Protected With New 5G Security Context
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000034] Encrypt NAS message (algorithm: 0, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000034] Handling event: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329283] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 97 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 368 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329281
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329281] Handling event: DOWNLINK-NAS-TRANSPORT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000032] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000032] Security Header Type Integrity Protected With New 5g Nas Security Context
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Calculate NAS MAC (algorithm: 2, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] NAS integrity key: 49c0acb87724b8df81d747601b3cdada
omec-gnbsim-vpp    | cmac value: 0xbc75a175
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Received Message Type: 93
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000032] Handling event: SECURITY-MODE-COMMAND-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Handling: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000032] Security header type: Integrity Protected With New 5G Security Context
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000032] Encrypt NAS message (algorithm: 0, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000032] Handling event: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329281] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 97 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 368 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329284
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329284] Handling event: DOWNLINK-NAS-TRANSPORT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000035] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000035] Security Header Type Integrity Protected With New 5g Nas Security Context
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Calculate NAS MAC (algorithm: 2, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] NAS integrity key: 16611abe27c06436b89901c912cdc58d
omec-gnbsim-vpp    | cmac value: 0x1e59d349
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Received Message Type: 93
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000035] Handling event: SECURITY-MODE-COMMAND-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Handling: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000035] Security header type: Integrity Protected With New 5G Security Context
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000035] Encrypt NAS message (algorithm: 0, DLCount: 0x0)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000035] Handling event: SECURITY-MODE-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329284] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 97 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 1128 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329282
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329282] Handling event: INITIAL-CONTEXT-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000033] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000033] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000033] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000033] Calculate NAS MAC (algorithm: 2, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000033] NAS integrity key: a4b2ecb815deaa22b3dc8ad836691e3f
omec-gnbsim-vpp    | cmac value: 0x6d79a8f1
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000033] Received Message Type: 66
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000033] Handling event: REGESTRATION-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000033] Handling: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000033] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000033] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000033] Handling event: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 22 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329282] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000033] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000033] Procedure Result: PASS, imsi: imsi-208950000000033
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile1] No more procedures left
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000033] imsiStateMachine no more proc to execute
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000033] imsiStateMachine ended
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 56 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 1128 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329280
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329280] Handling event: INITIAL-CONTEXT-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000031] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000031] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000031] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000031] Calculate NAS MAC (algorithm: 2, DLCount: 0x1)
omec-gnbsim-vpp    | cmac value: 0x9eb5494f
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000031] NAS integrity key: 520b29a928da1ee0d451d2d48df18b8a
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000031] Received Message Type: 66
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000031] Handling event: REGESTRATION-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000031] Handling: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000031] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000031] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000031] Handling event: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000031] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000031] Procedure Result: PASS, imsi: imsi-208950000000031
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 22 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile1] No more procedures left
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000031] imsiStateMachine no more proc to execute
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329280] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000031] imsiStateMachine ended
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 56 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 1128 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329283
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329283] Handling event: INITIAL-CONTEXT-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000034] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000034] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] Calculate NAS MAC (algorithm: 2, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] NAS integrity key: e39687925a8b83a429b7539c6506bd80
omec-gnbsim-vpp    | cmac value: 0x7b38c836
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] Received Message Type: 66
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000034] Handling event: REGESTRATION-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000034] Handling: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000034] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000034] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000034] Handling event: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 22 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000034] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000034] Procedure Result: PASS, imsi: imsi-208950000000034
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329283] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile1] No more procedures left
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000034] imsiStateMachine no more proc to execute
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000034] imsiStateMachine ended
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 56 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 1128 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329281
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329281] Handling event: INITIAL-CONTEXT-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000032] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000032] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Calculate NAS MAC (algorithm: 2, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] NAS integrity key: 49c0acb87724b8df81d747601b3cdada
omec-gnbsim-vpp    | cmac value: 0x2be1e1fa
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Received Message Type: 66
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000032] Handling event: REGESTRATION-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 22 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000032] Handling: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000032] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000032] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000032] Handling event: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329281] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000032] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000032] Procedure Result: PASS, imsi: imsi-208950000000032
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile1] No more procedures left
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000032] imsiStateMachine no more proc to execute
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000032] imsiStateMachine ended
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 56 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Read 1128 bytes from 192.168.70.132
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Fetching GnbCpUe for RANUENGAPID: 3439329284
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329284] Handling event: INITIAL-CONTEXT-SETUP-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000035] Handling event: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Handling: DL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000035] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Calculate NAS MAC (algorithm: 2, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] NAS integrity key: 16611abe27c06436b89901c912cdc58d
omec-gnbsim-vpp    | cmac value: 0xbd4ab206
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Received Message Type: 66
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000035] Handling event: REGESTRATION-ACCEPT-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][RealUe][imsi-208950000000035] Handling: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][ControlPlaneTransport] Wrote 22 bytes
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000035] Security header type: Integrity Protected And Ciphered
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [DEBU][GNBSIM][RealUe][imsi-208950000000035] Encrypt NAS message (algorithm: 0, DLCount: 0x1)
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000035] Handling event: REGESTRATION-COMPLETE-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329284] Handling event: UL-INFO-TRANSFER-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000035] imsiStateMachine received result
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000035] Procedure Result: PASS, imsi: imsi-208950000000035
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile1] No more procedures left
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000035] imsiStateMachine no more proc to execute
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][ProfUeCtx][imsi-208950000000035] imsiStateMachine ended
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile1] ExecuteProfile ended
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile2] Init profile: profile2 , profile type: pdusessest
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329285
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Summary] Profile Name: profile1 , Profile Type: register
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000125] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Summary] Ue's Passed: 5 , Ue's Failed: 0
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000125] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Summary] Profile Status: PASS
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329286
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000126] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329285] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000126] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329287
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329286] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000127] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000127] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329288
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329287] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000128] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000128] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbUeDao] Adding new GnbCpUe for RANUENGAPID: 3439329289
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000129] Connected to gNodeB, Name:gnb1, IP:, Port:9487
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][SimUe][imsi-208950000000129] SIM UE Init complete
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][GNodeB][GnbCpUe][3439329288] Handling event: CONNECTION-REQUEST-EVENT
omec-gnbsim-vpp    | 2023-01-16T10:26:57Z [INFO][GNBSIM][Profile][profile2] ExecuteProfile started
